Date,Open,High,Low,Close,Adj Close,Volume
2019-05-20,57.224998,57.925999,56.461201,56.673500,56.673500,114770000
2019-05-27,56.700001,57.579350,55.008999,55.181499,55.181499,107258000
2019-06-03,53.275002,53.546001,51.250000,53.301998,53.301998,272762000
2019-06-10,53.648998,55.099499,53.376999,54.267502,54.267502,122622000
2019-06-17,54.313999,56.205502,54.313999,56.094002,56.094002,137534000
2019-06-24,55.980499,56.099998,53.612000,54.045502,54.045502,149018000
2019-07-01,54.900002,56.644001,54.685150,56.579498,56.579498,89184000
2019-07-08,56.258499,57.653500,55.358501,57.244999,57.244999,116716000
2019-07-15,57.342999,57.929001,56.480999,56.505001,56.505001,125010000
2019-07-22,56.672501,63.277500,56.046001,62.520500,62.520500,220012000
2019-07-29,62.052502,62.368500,59.446999,59.699501,59.699501,174922000
2019-08-05,58.501999,60.250500,57.007000,59.400501,59.400501,165698000
2019-08-12,58.960499,60.238998,58.027000,58.880001,58.880001,128162000
2019-08-19,59.504501,60.349499,57.387501,57.564499,57.564499,110446000
2019-08-26,57.862999,59.924999,57.647999,59.404999,59.404999,106470000
2019-09-02,58.851501,60.652000,58.160000,60.246498,60.246498,100580000
2019-09-09,60.200001,62.092999,59.631001,61.978001,61.978001,141326000
2019-09-16,61.476002,62.222000,60.826500,61.496498,61.496498,128190000
2019-09-23,61.299999,62.415001,60.504501,61.254501,61.254501,139810000
2019-09-30,61.048500,61.561501,58.121498,60.450001,60.450001,141526000
2019-10-07,60.220001,61.419498,59.450500,60.772499,60.772499,97384000
2019-10-14,60.617001,63.166248,60.588001,62.274502,62.274502,112980000
2019-10-21,62.612999,63.480000,62.029999,63.256500,63.256500,104074000
2019-10-28,63.772499,64.965500,62.542149,63.687000,63.687000,180686000
2019-11-04,63.822498,66.186996,63.817749,65.568497,65.568497,144362000
2019-11-11,65.158997,66.744003,64.675499,66.743500,66.743500,118012000
2019-11-18,66.611000,66.776451,64.557503,64.766998,64.766998,128928000
2019-11-25,64.959000,65.917999,64.906502,65.248001,65.248001,73770000
2019-12-02,65.050003,67.199997,63.950001,67.030998,67.030998,134394000
2019-12-09,66.902000,67.972504,66.802002,67.391502,67.391502,122588000
2019-12-16,67.824997,68.250000,67.449249,67.479500,67.479500,191176000
2019-12-23,67.793503,68.226501,67.139000,67.594498,67.594498,58730000
2019-12-30,67.500000,68.625000,66.454247,68.032997,68.032997,92114000
2020-01-06,67.500000,71.746452,67.500000,71.486504,71.486504,161692000
2020-01-13,71.806503,74.064751,71.301003,74.019501,74.019501,161276000
2020-01-20,73.956001,75.160698,73.262497,73.335503,73.335503,135666000
2020-01-27,71.550003,73.506500,71.059998,71.711502,71.711502,163338000
2020-02-03,73.099998,74.500000,71.315002,73.961502,73.961502,236154000
2020-02-10,73.716003,76.481499,73.716003,76.037003,76.037003,121188000
2020-02-17,75.750000,76.605301,74.022003,74.255501,74.255501,97966000
2020-02-24,71.305496,71.906998,63.549999,66.966499,66.966499,286304000
2020-03-02,67.580498,70.507500,63.052502,64.920502,64.920502,239380000
2020-03-09,60.264999,64.057503,55.665001,60.986500,60.986500,330242000
2020-03-16,54.799999,57.898499,51.863998,53.616001,53.616001,392004000
2020-03-23,53.066002,58.498501,50.676800,55.535500,55.535500,365006000
2020-03-30,56.251999,58.765499,53.990501,54.894001,54.894001,233660000
2020-04-06,56.900002,61.278500,56.547001,60.572498,60.572498,184050000
2020-04-13,60.459000,64.721497,59.379902,64.162498,64.162498,206980000
2020-04-20,63.549999,64.665497,60.485500,63.965500,63.965500,182934000
2020-04-27,64.800003,67.999496,61.610001,66.030502,66.030502,261738000
2020-05-04,65.411499,69.938004,64.949997,69.418503,69.418503,143108000
2020-05-11,68.914001,70.826500,66.195503,68.659500,68.659500,158522000
2020-05-18,68.087502,70.774498,67.712502,70.521004,70.521004,149056000
2020-05-25,71.863503,72.050003,69.564499,71.445999,71.445999,145190000
2020-06-01,70.919502,72.327599,70.236504,71.919502,71.919502,139412000
2020-06-08,71.116997,73.712952,69.301003,70.658997,70.658997,165526000
2020-06-15,69.540001,73.000000,69.396004,71.585999,71.585999,190050000
2020-06-22,71.449997,73.797050,67.599503,67.995003,67.995003,204528000
2020-06-29,67.908997,74.147499,67.350502,73.235001,73.235001,149738000
2020-07-06,74.002998,77.191498,73.642998,77.086998,77.086998,151030000
2020-07-13,77.500000,78.856598,74.175003,75.777496,75.777496,160362000
2020-07-20,75.763000,79.349503,74.419998,75.593498,75.593498,137542000
2020-07-27,75.779999,77.048500,72.701500,74.148003,74.148003,183320000
2020-08-03,74.332001,75.842247,72.932503,74.724503,74.724503,195728000
2020-08-10,74.359001,76.862503,73.653999,75.386497,75.386497,139814000
2020-08-17,75.733498,79.886002,75.398499,79.021004,79.021004,164388000
2020-08-24,79.698997,82.960999,79.028503,82.220497,82.220497,220220000
2020-08-31,82.394501,86.658997,77.380653,79.552002,79.552002,237526000
2020-09-07,76.675499,79.204048,74.867996,76.036003,76.036003,152026000
2020-09-14,76.950249,78.199997,71.856499,72.999496,72.999496,186462000
2020-09-21,72.002998,73.475998,70.327499,72.248001,72.248001,178052000
2020-09-28,73.710503,74.952003,72.465050,72.920998,72.920998,155026000
2020-10-05,73.310501,75.825996,71.800003,75.761002,75.761002,134560000
2020-10-12,77.150002,79.693001,76.628502,78.650497,78.650497,179752000
2020-10-19,79.023003,82.117996,76.283501,82.050003,82.050003,184530000
2020-10-26,81.250504,84.349998,75.731003,81.050499,81.050499,224970000
2020-11-02,81.407997,89.681999,80.801498,88.087502,88.087502,229894000
2020-11-09,89.544998,90.903000,85.864998,88.850998,88.850998,178316000
2020-11-16,88.584999,89.953499,86.850250,87.109497,87.109497,142616000
2020-11-23,87.480003,90.199997,85.886002,89.659500,89.659500,113406000
2020-11-30,89.059196,92.360001,87.750000,91.399498,91.399498,147764000
2020-12-07,90.949997,91.713501,87.015999,89.088501,89.088501,130166000
2020-12-14,88.750000,89.869499,86.011002,86.550499,86.550499,204742000
2020-12-21,85.675499,87.399498,84.949997,86.942497,86.942497,82914000
2020-12-28,87.581749,89.622002,86.279999,87.594002,87.594002,100208000
2021-01-04,87.876999,90.491997,84.949997,90.360497,90.360497,199298000
2021-01-11,89.303497,89.715752,86.077499,86.809502,86.809502,123650000
2021-01-18,87.612503,96.742996,87.072998,95.052498,95.052498,151218000
2021-01-25,96.033501,96.478996,90.449997,91.787003,91.787003,187488000
2021-02-01,92.678497,105.824997,92.546501,104.900002,104.900002,227630000
2021-02-08,105.295502,106.177353,103.154503,105.205498,105.205498,101374000
2021-02-15,105.218002,107.634003,104.870499,105.056999,105.056999,95674000
2021-02-22,103.349998,105.039001,100.100998,101.843002,101.843002,163902000
2021-03-01,102.825996,105.905502,100.500000,105.427002,105.427002,166730000
2021-03-08,105.056503,106.440498,101.080498,103.096001,103.096001,151564000
2021-03-15,103.114998,106.178001,100.884003,102.160004,102.160004,155300000
2021-03-22,102.092003,103.910500,100.536499,101.777496,101.777496,147764000
2021-03-29,101.393997,107.147003,100.780998,106.887497,106.887497,108506000
2021-04-05,107.647003,114.452003,107.581001,114.293999,114.293999,144210000
2021-04-12,113.312500,115.329849,111.923248,114.888000,114.888000,124916000
2021-04-19,114.598999,116.291000,112.822502,115.764999,115.764999,120158000
2021-04-26,115.996498,122.618896,115.213501,120.505997,120.505997,191230000
2021-05-03,120.136002,120.985001,115.584999,119.934502,119.934502,134604000
2021-05-10,118.744499,118.900002,111.502502,115.807999,115.807999,146344000
2021-05-17,115.466003,118.449997,113.176003,117.254997,117.254997,103158000
2021-05-24,118.349998,122.147202,118.005501,120.578003,120.578003,125008000
2021-05-31,121.099998,122.692947,119.141502,122.587997,122.587997,80618000
2021-06-07,122.566002,126.349503,122.053650,125.696503,125.696503,125510000
2021-06-14,125.669502,127.196503,124.149948,125.567497,125.567497,150110000
2021-06-21,125.739998,127.795998,125.134247,126.995003,126.995003,119352000
2021-06-28,127.000000,128.848007,124.757500,128.718994,128.718994,111346000
2021-07-05,129.449493,130.639893,128.039993,129.574493,129.574493,72916000
2021-07-12,129.833496,132.996002,129.600006,131.845505,131.845505,82916000
2021-07-19,131.155502,138.808502,128.537003,137.815994,137.815994,99522000
2021-07-26,138.250000,140.011002,134.814194,135.220993,135.220993,163142000
2021-08-02,135.484497,137.080048,134.183502,137.035995,137.035995,81158000
2021-08-09,136.949005,138.847748,136.428757,138.406006,138.406006,70838000
2021-08-16,138.000000,138.990494,135.356003,138.436996,138.436996,88106000
2021-08-23,138.998505,145.011002,138.747955,144.550507,144.550507,88538000
2021-08-30,144.704498,146.820496,143.505005,144.774994,144.774994,100444000
2021-09-06,144.749496,146.018997,141.741501,141.921005,141.921005,78350000
2021-09-13,143.201004,145.581497,141.061493,141.463501,141.463501,140072000
2021-09-20,139.000198,142.903503,137.052994,142.632996,142.632996,107338000
2021-09-27,141.585495,142.500000,133.000000,136.462494,136.462494,151054000
2021-10-04,135.699493,140.317001,131.166504,140.056000,140.056000,112594000
2021-10-11,139.800003,142.199997,136.250000,141.675003,141.675003,98176000
2021-10-18,141.213501,144.247757,137.170502,138.625000,138.625000,94852000
2021-10-25,138.810501,149.117996,136.748505,148.270493,148.270493,162562000
2021-11-01,148.164993,150.570755,143.579498,149.240997,149.240997,116416000
2021-11-08,150.000000,151.034500,145.324997,149.645493,149.645493,87484000
2021-11-15,150.000000,151.850006,148.350006,149.952499,149.952499,95216000
2021-11-22,150.141754,150.744507,142.485504,142.806000,142.806000,76190000
2021-11-29,144.298492,146.862000,140.981995,142.520493,142.520493,144280000
2021-12-06,143.574005,149.604996,140.647003,148.675003,148.675003,104634000
2021-12-13,148.444000,148.562500,141.787994,142.802994,142.802994,146966000
2021-12-20,140.679596,148.572601,140.250000,147.142502,147.142502,72068000
2021-12-27,147.463501,148.426498,144.677505,144.679504,144.679504,79178000
2022-01-03,144.475494,146.610001,135.789001,137.004501,137.004501,146242000
2022-01-10,135.098999,143.185501,133.140503,139.786499,139.786499,131632000
2022-01-17,136.600006,138.399506,130.001007,130.091995,130.091995,112028000
2022-01-24,126.027496,133.370499,124.641953,133.289505,133.289505,191552000
2022-01-31,134.197998,152.100006,132.274002,143.016006,143.016006,281164000
2022-02-07,143.709000,143.846497,133.288498,134.130005,134.130005,179320000
2022-02-14,133.365494,137.945999,130.307053,130.467499,130.467499,141806000
2022-02-21,129.985001,135.389008,124.764503,134.519501,134.519501,134740000
2022-02-28,133.284500,136.713806,130.408493,132.121994,132.121994,122508000
2022-03-07,131.904007,134.199997,125.860748,130.475494,130.475494,157552000
2022-03-14,130.572998,136.913498,126.413002,136.801498,136.801498,162498000
2022-03-21,136.847504,141.959503,134.611496,141.521500,141.521500,121524000
2022-03-28,140.684494,144.162506,138.796997,140.699997,140.699997,126494000
2022-04-04,140.824493,144.043747,133.752502,134.010498,134.010498,97788000
2022-04-11,132.899994,132.939194,127.111504,127.252998,127.252998,90218000
2022-04-18,127.410004,131.923492,119.140503,119.613998,119.613998,136816000
2022-04-25,119.429497,123.278000,113.124252,114.966499,114.966499,216638000
2022-05-02,113.906502,123.142998,113.399498,115.660004,115.660004,163128000
2022-05-09,113.303497,118.084999,110.113503,116.515503,116.515503,173382000
2022-05-16,115.384003,117.227501,106.373001,109.313004,109.313004,139618000
2022-05-23,110.103996,112.867996,102.208000,112.799004,112.799004,190056000
2022-05-30,113.079002,117.898003,112.572502,114.564003,114.564003,132456000
2022-06-06,116.742500,119.398499,110.861000,111.427498,111.427498,127210000
2022-06-13,107.445999,112.063004,105.628548,107.865501,107.865501,174258000
2022-06-20,109.702003,118.637497,109.293503,118.538002,118.538002,126764000
2022-06-27,118.934998,119.250000,107.105003,109.081001,109.081001,148774000
2022-07-04,107.514503,120.434998,106.249496,120.168503,120.168503,126516000
2022-07-11,118.650002,118.794502,109.325500,112.766998,112.766998,157342000
2022-07-18,113.440002,116.330002,107.599998,108.360001,108.360001,162849500
2022-07-25,108.879997,116.900002,104.760002,116.639999,116.639999,161031100
2022-08-01,115.529999,119.500000,114.260002,118.220001,118.220001,97443400
2022-08-08,119.120003,122.650002,116.559998,122.650002,122.650002,85775100
2022-08-15,122.209999,123.260002,117.669998,118.120003,118.120003,84579400
2022-08-22,116.099998,117.779999,111.220001,111.300003,111.300003,96331300
2022-08-29,110.779999,111.959999,108.129997,108.680000,108.680000,110234800
2022-09-05,108.135002,112.000000,106.510002,111.779999,111.779999,86945900
2022-09-12,111.989998,112.639999,101.855003,103.629997,103.629997,165898700
2022-09-19,102.540001,104.019997,98.010002,99.169998,99.169998,117266800
2022-09-26,98.610001,101.400002,96.029999,96.150002,96.150002,119479200
2022-10-03,97.220001,103.730003,97.019997,99.570000,99.570000,107302500
2022-10-10,99.849998,101.290001,95.269997,97.180000,97.180000,110928000
2022-10-17,99.519997,104.220001,98.230003,101.480003,101.480003,120609600
2022-10-24,102.089996,105.099998,91.900002,96.580002,96.580002,215828700
2022-10-31,95.779999,96.349998,83.449997,86.699997,86.699997,205326600
2022-11-07,87.339996,97.360001,86.959999,96.730003,96.730003,156756100
2022-11-14,95.500000,100.419998,95.112999,97.800003,97.800003,127449900
2022-11-21,97.559998,99.069000,94.410004,97.599998,97.599998,63702500
2022-11-28,97.199997,102.589996,94.389999,100.830002,100.830002,120675600
2022-12-05,99.815002,101.750000,93.019997,93.070000,93.070000,114959500
2022-12-12,93.089996,99.800003,90.010002,90.860001,90.860001,165406600
2022-12-19,90.879997,91.199997,86.940002,89.809998,89.809998,106804800
2022-12-26,89.309998,89.500000,86.370003,88.730003,88.730003,70821500
2023-01-02,89.830002,91.550003,85.570000,88.160004,88.160004,97533700
2023-01-09,89.195000,92.980003,86.699997,92.800003,92.800003,113236000
2023-01-16,92.779999,99.419998,90.839996,99.279999,99.279999,124989900
2023-01-23,99.129997,101.580002,95.262001,100.709999,100.709999,143746600
2023-01-30,98.745003,108.820000,97.519997,105.220001,105.220001,156510500
2023-02-06,102.684998,108.669998,93.860001,94.860001,94.860001,279981700
2023-02-13,95.010002,97.879997,92.650002,94.589996,94.589996,189331400
2023-02-20,93.239998,93.415001,88.860001,89.349998,89.349998,121977600
2023-02-27,90.089996,94.110001,89.519997,94.019997,94.019997,133166200
2023-03-06,94.360001,96.300003,90.800003,91.010002,91.010002,135073900
2023-03-13,90.565002,103.489998,89.940002,102.459999,102.459999,232819600
2023-03-20,101.059998,107.510002,100.790001,106.059998,106.059998,148115600
2023-03-27,105.320000,105.400002,100.279999,104.000000,104.000000,129573000
2023-04-03,102.669998,109.629997,102.379997,108.900002,108.900002,97645500
2023-04-10,107.389999,109.580002,104.970001,109.459999,109.459999,103633800
2023-04-17,105.430000,107.050003,103.800003,105.910004,105.910004,108311100
2023-04-24,106.050003,109.150002,103.269997,108.220001,108.220001,152080300
2023-05-01,107.720001,108.680000,104.500000,106.214996,106.214996,98871600
2023-05-08,105.794998,118.440002,105.790001,117.919998,117.919998,177969500
2023-05-15,116.489998,126.478996,116.480003,123.250000,123.250000,138403400
2023-05-22,123.510002,127.050003,120.750000,125.430000,125.430000,136293400
2023-05-29,126.290001,126.745003,122.889999,125.230003,125.230003,113159600
2023-06-05,124.610001,129.550003,122.010002,122.870003,122.870003,121421400
2023-06-12,123.394997,126.699997,122.160004,124.059998,124.059998,147406900
2023-06-19,123.535004,125.175003,119.599998,123.019997,123.019997,95634800
2023-06-26,121.466003,122.720001,116.910004,120.970001,120.970001,112543100
2023-07-03,120.320000,123.370003,119.250000,120.139999,120.139999,70433500
2023-07-10,119.070000,127.089996,115.830002,125.699997,125.699997,125325000
2023-07-17,126.059998,127.279999,118.684998,120.309998,120.309998,148100100
2023-07-24,121.926003,134.070007,121.379997,133.009995,133.009995,163216400
2023-07-31,133.009995,133.830002,127.775002,128.539993,128.539993,98769600
2023-08-07,129.509995,132.647003,128.750000,130.169998,130.169998,85249400
2023-08-14,129.850006,132.490997,127.000000,128.110001,128.110001,97128800
2023-08-21,127.849998,134.970001,127.160004,130.690002,130.690002,103276000
2023-08-28,132.080002,138.580002,130.850006,136.800003,136.800003,114105800
2023-09-04,136.440002,137.514999,133.960007,137.199997,137.199997,68331200
2023-09-11,137.380005,139.550003,134.929993,138.300003,138.300003,116800800
2023-09-18,137.630005,139.929993,130.509995,131.250000,131.250000,92577600
2023-09-25,130.770004,134.889999,128.190002,131.850006,131.850006,95218600
2023-10-02,132.154999,139.186005,132.065002,138.729996,138.729996,98429300
2023-10-09,137.990005,142.380005,136.699997,138.580002,138.580002,93912100
2023-10-16,139.729996,141.990005,136.244995,136.740005,136.740005,99859600
2023-10-23,136.229996,140.710007,121.459999,123.400002,123.400002,177387100
2023-10-30,124.459999,130.729996,123.879997,130.369995,130.369995,115435200
2023-11-06,130.220001,134.270004,129.929993,134.059998,134.059998,88527200
2023-11-13,133.360001,138.880005,132.770004,136.940002,136.940002,97748500
2023-11-20,135.500000,141.100006,135.490005,138.220001,138.220001,63352500
2023-11-27,137.570007,139.669998,132.151993,133.320007,133.320007,110119900
2023-12-04,131.294006,140.000000,129.399994,136.639999,136.639999,121123100
2023-12-11,133.820007,135.035004,131.059998,133.839996,133.839996,164689900
2023-12-18,133.860001,143.250000,133.770004,142.720001,142.720001,116464300
2023-12-25,142.979996,143.945007,139.899994,140.929993,140.929993,55523700
2024-01-01,139.600006,141.089996,136.850006,137.389999,137.389999,72732700
2024-01-08,138.000000,146.660004,137.880005,144.240005,144.240005,85333200
2024-01-15,143.429993,148.039993,140.509995,147.970001,147.970001,83131100
2024-01-22,148.710007,150.014999,147.190002,148.679993,148.679993,35942800
